CityId,CityName,District
892,Sopot,Kamienny Potok
893,Gdansk,Stogi
894,Gdynia,Kamienna Gora
895,Gdansk,Przymorze Wielkie
896,Gdansk,Stogi
897,Gdansk,Olszynka
898,Gdansk,Olszynka
899,Sopot,Gorny Sopot
900,Gdynia,Karwiny
901,Gdynia,Cisowa
902,Sopot,Brodwino
903,Gdansk,VII Dwor
904,Gdansk,Przerobka
905,Sopot,Brodwino
906,Sopot,Kamienny Potok
907,Sopot,Kamienny Potok
908,Gdynia,Maly Kack
909,Gdansk,Krakowiec-Gorki Zachodnie
910,Sopot,Dolny Sopot
911,Gdansk,Zaspa-Mlyniec
912,Sopot,Karlikowo
913,Gdynia,Dzialki Lesne
914,Gdansk,Przymorze Male
915,Gdansk,Matarnia
916,Gdynia,Pustki Cisowskie-Demptowo
917,Gdansk,Nowy Port
918,Gdansk,Krakowiec-Gorki Zachodnie
919,Gdansk,Bretowo
920,Gdynia,Pustki Cisowskie-Demptowo
921,Gdynia,Oksywie
922,Sopot,Gorny Sopot
923,Sopot,Gorny Sopot
924,Sopot,Dolny Sopot
925,Gdansk,Bretowo
926,Sopot,Karlikowo
927,Gdynia,Orlowo
928,Sopot,Kamienny Potok
929,Gdansk,Wrzeszcz Gorny
930,Gdynia,Witomino
931,Gdynia,Wzgorze Sw. Maksymiliana
932,Gdansk,Wrzeszcz Gorny
933,Gdynia,Witomino
934,Sopot,Dolny Sopot
935,Sopot,Gorny Sopot
936,Gdynia,Babie Doly
937,Gdynia,Dzialki Lesne
938,Gdansk,Olszynka
939,Sopot,Kamienny Potok
940,Gdansk,Orunia-Sw. Wojciech-Lipce
941,Gdansk,Stogi
942,Sopot,Karlikowo
943,Gdansk,Wyspa Sobieszewska
944,Sopot,Dolny Sopot
945,Gdansk,Orunia-Sw. Wojciech-Lipce
946,Sopot,Centrum
947,Gdansk,Chelm
948,Gdynia,Oksywie
949,Gdansk,Wrzeszcz Dolny
950,Sopot,Przylesie
951,Gdansk,Orunia Gorna-Gdansk Poludnie
952,Gdynia,Orlowo
953,Sopot,Centrum
954,Sopot,Karlikowo
955,Gdansk,Rudniki
956,Gdynia,Obluze
957,Gdansk,Srodmiescie
958,Gdynia,Cisowa
959,Gdansk,Wyspa Sobieszewska
960,Gdynia,Srodmiescie
961,Gdynia,Oksywie
962,Gdansk,Osowa
963,Gdynia,Dabrowa
964,Sopot,Kamienny Potok
965,Sopot,Dolny Sopot
966,Gdansk,Chelm
967,Gdansk,Orunia Gorna-Gdansk Poludnie
968,Gdynia,Cisowa
969,Gdynia,Redlowo
970,Sopot,Kamienny Potok
971,Gdansk,Strzyza
972,Gdansk,Bretowo
973,Sopot,Karlikowo
974,Gdynia,Pustki Cisowskie-Demptowo
975,Sopot,Przylesie
976,Sopot,Przylesie
977,Gdansk,Zaspa-Rozstaje
978,Gdynia,Orlowo
979,Sopot,Dolny Sopot
980,Gdansk,Zaspa-Mlyniec
981,Sopot,Gorny Sopot
982,Gdynia,Obluze
983,Gdansk,Chelm
984,Sopot,Karlikowo
985,Sopot,Dolny Sopot
986,Gdansk,Krakowiec-Gorki Zachodnie
987,Gdynia,Wielki Kack
988,Gdansk,Przymorze Wielkie
989,Gdynia,Pogorze
990,Gdansk,VII Dwor
991,Sopot,Kamienny Potok
992,Gdynia,Redlowo
993,Sopot,Brodwino
994,Gdynia,Wzgorze Sw. Maksymiliana
995,Gdansk,Stogi
996,Sopot,Karlikowo
997,Sopot,Kamienny Potok
998,Gdynia,Dabrowa
999,Gdansk,Chelm
1000,Gdynia,Witomino
1001,Sopot,Przylesie
1002,Gdansk,Matarnia
1003,Gdansk,Zaspa-Rozstaje
1004,Gdynia,Chwarzno-Wiczlino
1005,Sopot,Dolny Sopot
1006,Gdansk,Przymorze Wielkie
1007,Sopot,Przylesie
1008,Gdansk,Orunia Gorna-Gdansk Poludnie
1009,Sopot,Brodwino
1010,Sopot,Brodwino
1011,Gdynia,Karwiny
1012,Sopot,Karlikowo
1013,Sopot,Centrum
1014,Sopot,Kamienny Potok
1015,Gdynia,Dabrowa
1016,Gdynia,Maly Kack
1017,Sopot,Brodwino
1018,Sopot,Dolny Sopot
1019,Gdansk,Przerobka
1020,Gdansk,Osowa
1021,Gdansk,Strzyza
1022,Sopot,Przylesie
1023,Gdansk,Krakowiec-Gorki Zachodnie
1024,Gdynia,Leszczynki
1025,Gdynia,Karwiny
1026,Gdynia,Redlowo
1027,Sopot,Brodwino
1028,Gdansk,Krakowiec-Gorki Zachodnie
1029,Gdansk,Nowy Port
1030,Sopot,Kamienny Potok
1031,Gdynia,Cisowa
1032,Gdansk,Przerobka
1033,Sopot,Przylesie
1034,Sopot,Gorny Sopot
1035,Gdynia,Babie Doly
1036,Gdynia,Leszczynki
1037,Gdansk,Suchanino
1038,Gdynia,Maly Kack
1039,Gdansk,VII Dwor
1040,Sopot,Brodwino
1041,Gdynia,Pogorze
1042,Gdansk,Przerobka
1043,Gdynia,Dzialki Lesne
1044,Sopot,Kamienny Potok
1045,Gdansk,Przerobka
1046,Sopot,Przylesie
1047,Sopot,Centrum
1048,Gdansk,Chelm
1049,Gdynia,Maly Kack
1050,Gdansk,Osowa
1051,Gdansk,Nowy Port
1052,Sopot,Dolny Sopot
1053,Gdynia,Babie Doly
1054,Sopot,Centrum
1055,Sopot,Kamienny Potok
1056,Gdynia,Obluze
1057,Gdansk,Matarnia
1058,Gdynia,Grabowek
1059,Gdynia,Leszczynki
1060,Sopot,Gorny Sopot
1061,Sopot,Centrum
1062,Gdansk,Aniolki
1063,Gdansk,Strzyza
1064,Gdansk,Wrzeszcz Dolny
1065,Gdynia,Orlowo
1066,Gdynia,Leszczynki
1067,Sopot,Gorny Sopot
1068,Gdansk,VII Dwor
1069,Gdansk,Przerobka
1070,Sopot,Gorny Sopot
1071,Gdansk,Bretowo
1072,Gdynia,Dzialki Lesne
1073,Gdansk,Srodmiescie
1074,Gdansk,Zaspa-Rozstaje
1075,Gdynia,Obluze
1076,Gdynia,Wzgorze Sw. Maksymiliana
1077,Gdynia,Orlowo
1078,Gdansk,Przerobka
1079,Sopot,Gorny Sopot
1080,Gdynia,Oksywie
1081,Gdansk,Przerobka
1082,Gdansk,Suchanino
1083,Sopot,Przylesie
1084,Gdynia,Oksywie
1085,Gdansk,Orunia Gorna-Gdansk Poludnie
1086,Gdansk,Piecki-Migowo (Morena)
1087,Sopot,Przylesie
1088,Gdynia,Babie Doly
1089,Gdynia,Grabowek
1090,Gdansk,Wrzeszcz Dolny
1091,Gdansk,Wyspa Sobieszewska
1092,Gdansk,Orunia Gorna-Gdansk Poludnie
1093,Gdynia,Wielki Kack
1094,Sopot,Gorny Sopot
1095,Sopot,Dolny Sopot
1096,Gdynia,Grabowek
1097,Gdynia,Leszczynki
1098,Gdynia,Maly Kack
1099,Sopot,Brodwino
1100,Gdansk,Przymorze Male
1101,Sopot,Karlikowo
1102,Gdansk,Siedlce
1103,Gdynia,Redlowo
1104,Gdynia,Chwarzno-Wiczlino
1105,Sopot,Karlikowo
1106,Sopot,Przylesie
1107,Sopot,Kamienny Potok
1108,Gdansk,Przymorze Male
1109,Sopot,Kamienny Potok
1110,Sopot,Gorny Sopot
1111,Gdynia,Leszczynki
1112,Gdansk,Nowy Port
1113,Sopot,Kamienny Potok
1114,Sopot,Kamienny Potok
1115,Gdynia,Pogorze
1116,Gdynia,Obluze
1117,Sopot,Gorny Sopot
1118,Gdansk,Przymorze Wielkie
1119,Gdynia,Leszczynki
1120,Sopot,Gorny Sopot
1121,Gdynia,Dabrowa
1122,Gdynia,Karwiny
1123,Gdynia,Grabowek
1124,Gdansk,Mlyniska
1125,Gdansk,Krakowiec-Gorki Zachodnie
1126,Gdynia,Witomino
1127,Sopot,Dolny Sopot
1128,Gdynia,Witomino
1129,Sopot,Karlikowo
1130,Gdansk,Przymorze Wielkie
1131,Gdynia,Chwarzno-Wiczlino
1132,Gdansk,Osowa
1133,Gdynia,Karwiny
1134,Gdansk,Przerobka
1135,Gdynia,Oksywie
1136,Gdynia,Srodmiescie
1137,Gdynia,Cisowa
1138,Sopot,Karlikowo
1139,Gdansk,Przerobka
1140,Sopot,Centrum
1141,Sopot,Karlikowo
1142,Gdynia,Cisowa
1143,Sopot,Gorny Sopot
1144,Gdansk,Strzyza
1145,Gdansk,Stogi
1146,Gdansk,Suchanino
1147,Sopot,Kamienny Potok
1148,Sopot,Przylesie
1149,Sopot,Gorny Sopot
1150,Gdansk,Siedlce
1151,Sopot,Gorny Sopot
1152,Sopot,Centrum
1153,Gdansk,Wrzeszcz Gorny
1154,Sopot,Centrum
1155,Gdansk,Wrzeszcz Gorny
1156,Gdynia,Pustki Cisowskie-Demptowo
1157,Gdynia,Grabowek
1158,Gdynia,Chwarzno-Wiczlino
1159,Gdansk,Brzezno
1160,Sopot,Brodwino
1161,Gdynia,Pustki Cisowskie-Demptowo
1162,Sopot,Brodwino
1163,Gdansk,Orunia-Sw. Wojciech-Lipce
1164,Sopot,Przylesie
1165,Gdansk,Wrzeszcz Dolny
1166,Gdansk,Bretowo
1167,Sopot,Karlikowo
1168,Gdynia,Redlowo
1169,Gdansk,Strzyza
1170,Gdansk,Przerobka
1171,Gdansk,Wrzeszcz Dolny
1172,Sopot,Centrum
1173,Gdansk,Piecki-Migowo (Morena)
1174,Gdansk,Przerobka
1175,Gdynia,Grabowek
1176,Sopot,Dolny Sopot
1177,Gdynia,Grabowek
1178,Gdynia,Pogorze
1179,Gdansk,Aniolki
1180,Sopot,Kamienny Potok
1181,Gdynia,Redlowo
1182,Gdansk,Suchanino
1183,Gdynia,Maly Kack
1184,Gdynia,Oksywie
1185,Gdansk,Zaspa-Rozstaje
1186,Sopot,Centrum
1187,Gdansk,Przymorze Wielkie
1188,Sopot,Dolny Sopot
1189,Gdynia,Obluze
1190,Sopot,Gorny Sopot
1191,Sopot,Kamienny Potok
1192,Sopot,Dolny Sopot
1193,Gdansk,VII Dwor
1194,Gdansk,Ujescisko-Lostowice
1195,Gdansk,Zaspa-Rozstaje
1196,Gdansk,Letnica
1197,Sopot,Centrum
1198,Gdansk,Stogi
1199,Gdynia,Witomino
1200,Sopot,Dolny Sopot
1201,Gdynia,Karwiny
1202,Gdynia,Babie Doly
1203,Sopot,Przylesie
1204,Sopot,Brodwino
1205,Gdansk,Przerobka
1206,Gdynia,Pogorze
1207,Gdansk,Siedlce
1208,Sopot,Karlikowo
1209,Gdynia,Pogorze
1210,Gdansk,Przymorze Male
1211,Gdynia,Maly Kack
1212,Gdansk,Stogi
1213,Sopot,Brodwino
1214,Sopot,Brodwino
1215,Sopot,Dolny Sopot
1216,Sopot,Brodwino
1217,Gdynia,Babie Doly
1218,Sopot,Przylesie
1219,Gdansk,Wrzeszcz Gorny
1220,Gdansk,Siedlce
1221,Gdynia,Wielki Kack
1222,Gdynia,Srodmiescie
1223,Gdansk,Orunia-Sw. Wojciech-Lipce
1224,Gdynia,Grabowek
1225,Gdynia,Babie Doly
1226,Gdynia,Srodmiescie
1227,Gdansk,Olszynka
1228,Sopot,Przylesie
1229,Gdansk,Aniolki
1230,Sopot,Dolny Sopot
1231,Gdansk,Aniolki
1232,Gdynia,Leszczynki
1233,Gdansk,Orunia Gorna-Gdansk Poludnie
1234,Gdynia,Grabowek
1235,Gdynia,Obluze
1236,Gdynia,Srodmiescie
1237,Sopot,Przylesie
1238,Gdansk,Orunia-Sw. Wojciech-Lipce
1239,Gdynia,Orlowo
1240,Gdansk,Suchanino
1241,Gdynia,Wzgorze Sw. Maksymiliana
1242,Sopot,Przylesie
1243,Gdynia,Obluze
1244,Gdansk,Stogi
1245,Gdynia,Orlowo
1246,Gdynia,Redlowo
1247,Sopot,Brodwino
1248,Gdansk,Brzezno
1249,Gdansk,Aniolki
1250,Gdansk,Wrzeszcz Dolny
1251,Sopot,Przylesie
1252,Gdynia,Grabowek
1253,Gdynia,Dzialki Lesne
1254,Sopot,Kamienny Potok
1255,Gdansk,Nowy Port
1256,Gdynia,Witomino
1257,Sopot,Brodwino
1258,Gdansk,Piecki-Migowo (Morena)
1259,Sopot,Centrum
1260,Sopot,Dolny Sopot
1261,Gdynia,Orlowo
1262,Sopot,Kamienny Potok
1263,Gdynia,Oksywie
1264,Gdynia,Pustki Cisowskie-Demptowo
1265,Gdynia,Kamienna Gora
1266,Gdansk,Wrzeszcz Gorny
1267,Gdynia,Witomino
1268,Gdynia,Redlowo
1269,Gdynia,Maly Kack
1270,Sopot,Brodwino
1271,Sopot,Brodwino
1272,Sopot,Gorny Sopot
1273,Gdynia,Cisowa
1274,Gdynia,Babie Doly
1275,Gdansk,Matarnia
1276,Sopot,Kamienny Potok
1277,Gdansk,Osowa
1278,Gdynia,Dabrowa
1279,Gdansk,Przymorze Male
1280,Gdansk,Jasien
1281,Gdynia,Srodmiescie
1282,Gdansk,Mlyniska
1283,Sopot,Brodwino
1284,Gdynia,Dabrowa
1285,Sopot,Brodwino
1286,Gdansk,Letnica
1287,Gdynia,Leszczynki
1288,Sopot,Przylesie
1289,Gdansk,Bretowo
1290,Gdansk,Osowa
1291,Gdansk,Siedlce
1292,Sopot,Przylesie
1293,Gdynia,Srodmiescie
1294,Gdynia,Dzialki Lesne
1295,Gdynia,Obluze
1296,Gdansk,Olszynka
1297,Gdansk,Przymorze Wielkie
1298,Sopot,Gorny Sopot
1299,Sopot,Przylesie
1300,Gdynia,Kamienna Gora
1301,Sopot,Brodwino
1302,Sopot,Gorny Sopot
1303,Gdynia,Chwarzno-Wiczlino
1304,Gdynia,Dabrowa
1305,Gdansk,Piecki-Migowo (Morena)
1306,Gdansk,Matarnia
1307,Gdynia,Grabowek
1308,Gdansk,Osowa
1309,Sopot,Gorny Sopot
1310,Sopot,Karlikowo
1311,Sopot,Kamienny Potok
1312,Gdynia,Kamienna Gora
1313,Sopot,Karlikowo
1314,Gdansk,Mlyniska
1315,Sopot,Kamienny Potok
1316,Gdansk,Brzezno
1317,Gdansk,Piecki-Migowo (Morena)
1318,Gdansk,Wyspa Sobieszewska
1319,Gdynia,Chwarzno-Wiczlino
1320,Sopot,Brodwino
1321,Sopot,Gorny Sopot
1322,Sopot,Karlikowo
1323,Sopot,Karlikowo
1324,Gdynia,Chwarzno-Wiczlino
1325,Sopot,Centrum
1326,Sopot,Dolny Sopot
1327,Gdansk,Ujescisko-Lostowice
1328,Gdynia,Orlowo
1329,Gdynia,Babie Doly
1330,Gdynia,Witomino
1331,Gdynia,Cisowa
1332,Sopot,Dolny Sopot
1333,Gdynia,Witomino
1334,Gdansk,Letnica
1335,Sopot,Gorny Sopot
1336,Gdynia,Pustki Cisowskie-Demptowo
1337,Gdansk,Wrzeszcz Dolny
1338,Gdynia,Dabrowa
1339,Gdansk,Nowy Port
1340,Sopot,Centrum
1341,Gdynia,Oksywie
1342,Gdynia,Dabrowa
1343,Sopot,Dolny Sopot
1344,Sopot,Kamienny Potok
1345,Gdansk,Aniolki
1346,Gdynia,Babie Doly
1347,Sopot,Przylesie
1348,Sopot,Przylesie
1349,Sopot,Przylesie
1350,Gdynia,Oksywie
1351,Gdynia,Chwarzno-Wiczlino
1352,Gdansk,Srodmiescie
1353,Gdynia,Orlowo
1354,Gdynia,Chwarzno-Wiczlino
1355,Gdansk,Orunia Gorna-Gdansk Poludnie
1356,Gdansk,Piecki-Migowo (Morena)
1357,Gdansk,Wyspa Sobieszewska
1358,Gdynia,Oksywie
1359,Sopot,Karlikowo
1360,Gdansk,Bretowo
1361,Gdansk,Brzezno
1362,Gdansk,Letnica
1363,Gdansk,Wyspa Sobieszewska
1364,Gdynia,Kamienna Gora
1365,Gdansk,Zaspa-Rozstaje
1366,Gdynia,Grabowek
1367,Sopot,Dolny Sopot
1368,Gdansk,Zaspa-Mlyniec
1369,Gdynia,Witomino
1370,Sopot,Dolny Sopot
1371,Gdynia,Srodmiescie
1372,Sopot,Gorny Sopot
1373,Sopot,Centrum
1374,Gdansk,Suchanino
1375,Gdansk,Orunia-Sw. Wojciech-Lipce
1376,Sopot,Gorny Sopot
1377,Gdynia,Grabowek
1378,Gdansk,Olszynka
1379,Gdansk,Przymorze Wielkie
1380,Gdansk,Przerobka
1381,Gdynia,Witomino
1382,Gdynia,Chwarzno-Wiczlino
1383,Sopot,Dolny Sopot
1384,Gdansk,Ujescisko-Lostowice
1385,Sopot,Karlikowo
1386,Gdynia,Orlowo
1387,Sopot,Karlikowo
1388,Sopot,Gorny Sopot
1389,Sopot,Karlikowo
1390,Sopot,Centrum
1391,Gdynia,Grabowek
1392,Gdynia,Grabowek
1393,Gdynia,Dzialki Lesne
1394,Gdynia,Babie Doly
1395,Gdansk,Aniolki
1396,Gdynia,Leszczynki
1397,Sopot,Kamienny Potok
1398,Sopot,Centrum
1399,Gdansk,Piecki-Migowo (Morena)
1400,Gdansk,Rudniki
1401,Gdansk,Matarnia
1402,Gdynia,Cisowa
1403,Gdansk,Stogi
1404,Sopot,Przylesie
1405,Gdansk,Orunia Gorna-Gdansk Poludnie
1406,Gdansk,Zaspa-Rozstaje
1407,Gdansk,Wyspa Sobieszewska
1408,Sopot,Przylesie
1409,Gdynia,Leszczynki
1410,Sopot,Dolny Sopot
1411,Gdynia,Grabowek
1412,Sopot,Kamienny Potok
1413,Gdynia,Witomino
1414,Gdynia,Babie Doly
1415,Gdynia,Oksywie
1416,Gdansk,Zaspa-Mlyniec
1417,Gdynia,Leszczynki
1418,Gdynia,Wzgorze Sw. Maksymiliana
1419,Sopot,Brodwino
1420,Gdansk,Jasien
1421,Gdynia,Chwarzno-Wiczlino
1422,Gdansk,Stogi
1423,Gdansk,Przerobka
1424,Gdansk,Zaspa-Mlyniec
1425,Sopot,Brodwino
1426,Gdynia,Grabowek
1427,Sopot,Centrum
1428,Gdansk,Srodmiescie
1429,Sopot,Brodwino
1430,Gdansk,Krakowiec-Gorki Zachodnie
1431,Gdynia,Karwiny
1432,Gdansk,Brzezno
1433,Sopot,Centrum
1434,Gdansk,Orunia Gorna-Gdansk Poludnie
1435,Gdynia,Kamienna Gora
1436,Gdansk,Matarnia
1437,Gdansk,Matarnia
1438,Sopot,Dolny Sopot
1439,Sopot,Dolny Sopot
1440,Gdynia,Wielki Kack
1441,Gdansk,Wrzeszcz Dolny
1442,Gdansk,Piecki-Migowo (Morena)
1443,Sopot,Kamienny Potok
1444,Gdynia,Pustki Cisowskie-Demptowo
1445,Gdansk,Matarnia
1446,Gdynia,Wzgorze Sw. Maksymiliana
1447,Gdynia,Maly Kack
1448,Sopot,Kamienny Potok
1449,Sopot,Kamienny Potok
1450,Gdynia,Kamienna Gora
1451,Sopot,Dolny Sopot
1452,Gdynia,Grabowek
1453,Gdansk,Orunia Gorna-Gdansk Poludnie
1454,Gdynia,Maly Kack
1455,Sopot,Gorny Sopot
1456,Gdynia,Witomino
1457,Gdynia,Maly Kack
1458,Sopot,Przylesie
1459,Sopot,Przylesie
1460,Gdansk,Krakowiec-Gorki Zachodnie
1461,Gdynia,Karwiny
1462,Gdansk,Jasien
1463,Gdynia,Wzgorze Sw. Maksymiliana
1464,Sopot,Brodwino
1465,Sopot,Dolny Sopot
1466,Gdansk,Bretowo
1467,Gdansk,Siedlce
1468,Gdansk,Orunia Gorna-Gdansk Poludnie
1469,Gdynia,Maly Kack
1470,Sopot,Gorny Sopot
1471,Sopot,Karlikowo
1472,Sopot,Centrum
1473,Gdansk,Jasien
1474,Gdynia,Redlowo
1475,Gdynia,Kamienna Gora
1476,Gdynia,Dabrowa
1477,Gdynia,Srodmiescie
1478,Sopot,Dolny Sopot
1479,Gdansk,Siedlce
1480,Sopot,Brodwino
1481,Sopot,Centrum
1482,Gdansk,Strzyza
1483,Gdynia,Chwarzno-Wiczlino
1484,Sopot,Dolny Sopot
1485,Gdynia,Cisowa
1486,Sopot,Przylesie
1487,Sopot,Karlikowo
1488,Gdynia,Leszczynki
1489,Gdansk,Wyspa Sobieszewska
1490,Gdynia,Pustki Cisowskie-Demptowo
1491,Gdansk,Matarnia
1492,Gdynia,Dabrowa
1493,Gdynia,Wielki Kack
1494,Gdansk,Siedlce
1495,Gdynia,Dzialki Lesne
1496,Sopot,Kamienny Potok
1497,Gdynia,Pogorze
1498,Gdansk,Rudniki
1499,Gdynia,Dzialki Lesne
1500,Gdansk,Brzezno
1501,Sopot,Kamienny Potok
1502,Sopot,Przylesie
1503,Gdansk,Rudniki
1504,Gdansk,Wyspa Sobieszewska
1505,Gdansk,Suchanino
1506,Gdynia,Grabowek
1507,Sopot,Dolny Sopot
1508,Gdansk,Bretowo
1509,Gdansk,Przerobka
1510,Gdansk,Wrzeszcz Gorny
1511,Gdynia,Karwiny
1512,Gdynia,Dzialki Lesne
1513,Sopot,Kamienny Potok
1514,Sopot,Dolny Sopot
1515,Gdynia,Karwiny
1516,Gdynia,Grabowek
1517,Sopot,Centrum
1518,Gdynia,Wielki Kack
1519,Gdynia,Kamienna Gora
1520,Gdynia,Karwiny
1521,Gdynia,Babie Doly
1522,Gdynia,Oksywie
1523,Sopot,Gorny Sopot
1524,Gdynia,Chwarzno-Wiczlino
1525,Sopot,Kamienny Potok
1526,Gdynia,Grabowek
1527,Gdansk,Orunia Gorna-Gdansk Poludnie
1528,Gdansk,Zaspa-Rozstaje
1529,Gdansk,Srodmiescie
1530,Gdynia,Babie Doly
1531,Sopot,Karlikowo
1532,Sopot,Gorny Sopot
1533,Gdansk,Siedlce
1534,Gdansk,Osowa
1535,Gdansk,Chelm
1536,Gdynia,Pustki Cisowskie-Demptowo
1537,Gdynia,Redlowo
1538,Sopot,Dolny Sopot
1539,Gdynia,Orlowo
1540,Gdynia,Grabowek
1541,Sopot,Gorny Sopot
1542,Gdynia,Pustki Cisowskie-Demptowo
1543,Gdansk,Siedlce
1544,Gdansk,Letnica
1545,Gdynia,Dzialki Lesne
1546,Gdansk,Brzezno
1547,Gdansk,Chelm
1548,Gdansk,Krakowiec-Gorki Zachodnie
1549,Gdansk,Chelm
1550,Gdansk,Przymorze Male
1551,Gdansk,Rudniki
1552,Gdansk,Przerobka
1553,Sopot,Dolny Sopot
1554,Sopot,Centrum
1555,Sopot,Gorny Sopot
1556,Sopot,Przylesie
1557,Gdansk,Stogi
1558,Sopot,Kamienny Potok
1559,Gdansk,Przymorze Male
1560,Sopot,Przylesie
1561,Gdynia,Wzgorze Sw. Maksymiliana
1562,Sopot,Kamienny Potok
1563,Sopot,Brodwino
1564,Gdansk,Strzyza
1565,Gdansk,Srodmiescie
1566,Gdansk,Orunia-Sw. Wojciech-Lipce
1567,Sopot,Karlikowo
1568,Sopot,Dolny Sopot
1569,Sopot,Karlikowo
1570,Gdansk,Przymorze Male
1571,Sopot,Karlikowo
1572,Sopot,Gorny Sopot
1573,Gdynia,Srodmiescie
1574,Gdansk,Wyspa Sobieszewska
1575,Sopot,Centrum
1576,Gdynia,Cisowa
1577,Gdansk,Przymorze Wielkie
1578,Gdansk,Wrzeszcz Dolny
1579,Gdynia,Redlowo
1580,Sopot,Brodwino
1581,Gdynia,Pustki Cisowskie-Demptowo
1582,Gdansk,Aniolki
1583,Sopot,Gorny Sopot
1584,Sopot,Karlikowo
1585,Sopot,Brodwino
1586,Sopot,Karlikowo
1587,Gdynia,Wielki Kack
1588,Gdansk,Bretowo
1589,Gdansk,Aniolki
1590,Sopot,Centrum
1591,Gdansk,Stogi
1592,Gdynia,Karwiny
1593,Sopot,Dolny Sopot
1594,Sopot,Kamienny Potok
1595,Sopot,Przylesie
1596,Sopot,Brodwino
1597,Gdynia,Wzgorze Sw. Maksymiliana
1598,Gdansk,Przymorze Wielkie
1599,Sopot,Gorny Sopot
1600,Gdynia,Cisowa
1601,Gdynia,Pogorze
1602,Gdansk,Matarnia
1603,Sopot,Brodwino
1604,Gdynia,Karwiny
1605,Gdansk,Matarnia
1606,Gdynia,Maly Kack
1607,Sopot,Dolny Sopot
1608,Gdynia,Wzgorze Sw. Maksymiliana
1609,Sopot,Kamienny Potok
1610,Gdynia,Redlowo
1611,Gdansk,Stogi
1612,Gdynia,Leszczynki
1613,Gdynia,Srodmiescie
1614,Sopot,Przylesie
1615,Gdynia,Leszczynki
1616,Sopot,Centrum
1617,Gdansk,Wrzeszcz Dolny
1618,Gdynia,Grabowek
1619,Gdynia,Karwiny
1620,Gdynia,Obluze
1621,Sopot,Brodwino
1622,Gdynia,Wzgorze Sw. Maksymiliana
1623,Gdynia,Obluze
1624,Sopot,Centrum
1625,Gdansk,Bretowo
1626,Gdansk,Orunia-Sw. Wojciech-Lipce
1627,Gdynia,Witomino
1628,Gdynia,Orlowo
1629,Gdansk,Suchanino
1630,Gdynia,Witomino
1631,Sopot,Gorny Sopot
1632,Gdansk,Przymorze Wielkie
1633,Sopot,Gorny Sopot
1634,Gdynia,Kamienna Gora
1635,Gdynia,Oksywie
1636,Gdynia,Wzgorze Sw. Maksymiliana
1637,Gdansk,Rudniki
1638,Gdansk,Bretowo
1639,Gdynia,Maly Kack
1640,Gdansk,Aniolki
1641,Sopot,Karlikowo
1642,Sopot,Przylesie
1643,Gdansk,Stogi
1644,Gdansk,Nowy Port
1645,Gdynia,Witomino
1646,Gdansk,Zaspa-Mlyniec
1647,Gdansk,Mlyniska
1648,Gdansk,Orunia Gorna-Gdansk Poludnie
1649,Gdynia,Chwarzno-Wiczlino
1650,Sopot,Kamienny Potok
1651,Sopot,Kamienny Potok
1652,Gdansk,Mlyniska
1653,Gdansk,Aniolki
1654,Sopot,Gorny Sopot
1655,Gdansk,Orunia-Sw. Wojciech-Lipce
1656,Gdynia,Pustki Cisowskie-Demptowo
1657,Gdansk,Strzyza
1658,Gdansk,Stogi
1659,Gdynia,Dabrowa
1660,Gdynia,Oksywie
1661,Gdynia,Cisowa
1662,Sopot,Gorny Sopot
1663,Gdynia,Pustki Cisowskie-Demptowo
1664,Sopot,Gorny Sopot
1665,Gdynia,Witomino
1666,Sopot,Karlikowo
1667,Gdansk,Olszynka
1668,Gdansk,Strzyza
1669,Gdansk,Jasien
1670,Sopot,Dolny Sopot
1671,Sopot,Przylesie
1672,Gdynia,Pustki Cisowskie-Demptowo
1673,Sopot,Centrum
1674,Gdansk,Mlyniska
1675,Gdynia,Cisowa
1676,Gdansk,Aniolki
1677,Sopot,Kamienny Potok
1678,Sopot,Gorny Sopot
1679,Gdynia,Pogorze
1680,Sopot,Brodwino
1681,Gdansk,Chelm
1682,Sopot,Dolny Sopot
1683,Sopot,Dolny Sopot
1684,Sopot,Centrum
1685,Gdynia,Babie Doly
1686,Gdynia,Obluze
1687,Sopot,Karlikowo
1688,Sopot,Gorny Sopot
1689,Gdynia,Dabrowa
1690,Sopot,Przylesie
1691,Gdansk,Piecki-Migowo (Morena)
1692,Gdansk,Srodmiescie
1693,Sopot,Brodwino
1694,Gdansk,Wyspa Sobieszewska
1695,Gdynia,Wzgorze Sw. Maksymiliana
1696,Gdansk,Zaspa-Rozstaje
1697,Gdynia,Wzgorze Sw. Maksymiliana
1698,Gdansk,Chelm
1699,Gdansk,VII Dwor
1700,Gdynia,Witomino
1701,Gdynia,Pustki Cisowskie-Demptowo
1702,Gdansk,Brzezno
1703,Sopot,Dolny Sopot
1704,Gdynia,Dabrowa
1705,Sopot,Dolny Sopot
1706,Sopot,Dolny Sopot
1707,Sopot,Brodwino
1708,Gdynia,Wzgorze Sw. Maksymiliana
1709,Sopot,Brodwino
1710,Gdynia,Pustki Cisowskie-Demptowo
1711,Sopot,Kamienny Potok
1712,Gdansk,Suchanino
1713,Gdansk,Zaspa-Rozstaje
1714,Gdansk,Stogi
1715,Sopot,Gorny Sopot
1716,Sopot,Kamienny Potok
1717,Gdansk,VII Dwor
1718,Gdynia,Chwarzno-Wiczlino
1719,Gdynia,Cisowa
1720,Gdynia,Redlowo
1721,Sopot,Gorny Sopot
