AddressId,PostCode,StreetName,StreetNumber,Lat,Long,FK_City
549,36388,Dluga,40,53.621,17.863,549
550,49307,Lesna,66,53.8831,17.5834,550
551,25413,Dworcowa,87,54.9768,19.7714,551
552,72028,Szkolna,39,54.7161,17.591,552
553,68588,Orzeszkowej,78,54.3255,19.9031,553
554,36706,Wyspianskiego,56,54.0108,18.371,554
555,21003,Sloneczna,74,54.417,18.2476,555
556,57525,Lipowa,47,53.8675,18.4244,556
557,86990,Orzeszkowej,96,54.9555,17.7144,557
558,34868,Sosnowa,91,54.0888,17.4953,558
559,39831,Pulawska,34,53.7174,18.7024,559
560,42098,Lesna,59,53.614,17.6831,560
561,22956,Sobieskiego,46,54.5155,18.4914,561
562,75882,Prusa,40,53.9947,19.0634,562
563,27024,Jasna,75,54.7828,18.0309,563
564,87607,Krasinskiego,4,53.6387,17.8627,564
565,85750,Spokojna,79,54.7537,17.5589,565
566,85936,Szeroka,56,54.3636,17.2815,566
567,92664,Wesola,74,54.7019,18.0229,567
568,51336,Morelowa,68,54.724,17.4808,568
569,55907,Wladyslawa IV,77,53.7726,19.2111,569
570,60415,Kosciuszki,18,54.6526,17.381,570
571,74582,Lakowa,48,54.032,17.6061,571
572,52951,Brzozowa,79,54.868,19.1379,572
573,39655,Rynek,49,54.8745,17.1549,573
574,92468,Jasna,51,54.9107,18.7143,574
575,56349,Oliwkowa,40,54.7346,18.2036,575
576,96101,Konopnickiej,46,53.6714,17.5494,576
577,76638,Modrzewiowa,14,55.2002,17.6226,577
578,39588,Brzozowa,62,53.7814,18.7817,578
579,80217,Sobieskiego,36,54.5399,17.9025,579
580,57813,Chopina,97,54.3208,19.2936,580
581,20423,Norwida,16,53.8012,17.8725,581
582,73909,Moniuszki,55,55.0026,19.59,582
583,80102,Debowa,96,54.124,18.7754,583
584,70336,Waska,90,53.6302,18.1766,584
585,22089,Dabrowska,24,53.7325,18.3057,585
586,56249,Chopina,89,53.8824,19.066,586
587,84898,Dluga,41,54.7572,17.6488,587
588,48332,Lesna,11,54.8575,19.2647,588
589,22866,Zeromskiego,78,54.6069,19.2016,589
590,82667,Szeroka,16,54.9983,18.2361,590
591,35540,Parkowa,40,54.781,19.2425,591
592,66397,Koscielna,62,53.8358,18.9086,592
593,42369,Reymonta,57,54.9862,17.556,593
594,46493,Prusa,36,54.7221,19.3301,594
595,80090,Parkowa,14,54.8056,19.2984,595
596,49945,Oliwkowa,18,54.3745,19.7391,596
597,37358,Lesna,43,54.064,17.6117,597
598,18327,Dolna,5,54.6502,17.7926,598
599,93236,Jabloniowa,40,53.9197,17.6629,599
600,32413,Koscielna,95,54.4342,18.8029,600
601,70564,Wladyslawa IV,9,55.1528,19.3673,601
602,86552,Polna,31,55.0003,18.1554,602
603,22102,Prusa,31,54.2575,19.8362,603
604,65034,Malinowa,68,54.2171,17.3084,604
605,39599,Akacjowa,20,54.9597,19.5719,605
606,72870,Jesionowa,74,53.82,19.6887,606
607,64733,Chopina,32,54.8165,18.8895,607
608,50454,Kasztanowa,4,55.0371,19.9245,608
609,49505,Krotka,52,54.0017,17.6389,609
610,16253,Jabloniowa,71,54.5926,19.9452,610
611,13904,Kasztanowa,89,54.0254,18.7984,611
612,89782,Zeromskiego,58,55.2079,18.1669,612
613,94034,Koszykowa,60,54.5579,19.9196,613
614,87380,Reymonta,71,54.8582,19.1867,614
615,44447,Sloneczna,77,54.4721,18.0664,615
616,76119,Brzozowa,44,53.7441,19.8314,616
617,22974,Kosciuszki,96,53.8757,18.0794,617
618,70894,Bukowa,23,54.855,19.1056,618
619,18738,Targowa,97,54.1523,19.2208,619
620,27553,Sloneczna,34,55.1617,18.3733,620
621,73571,Parkowa,24,54.4515,17.336,621
622,72619,Szkolna,38,54.2592,17.7586,622
623,45580,Brzozowa,36,53.6807,19.0058,623
624,72448,Szeroka,33,54.267,18.5955,624
625,35537,Krotka,12,54.1507,18.9292,625
626,57769,Polna,6,54.6137,17.9671,626
627,36292,Topolowa,4,53.8734,19.4168,627
628,52394,Zielona,43,54.726,18.6567,628
629,49993,Koszykowa,56,54.333,18.5701,629
630,15023,Mickiewicza,30,54.7927,18.0787,630
631,52702,Brzozowa,8,55.0328,19.4275,631
632,19423,Pilsudskiego,65,55.1955,19.8609,632
633,18201,Dluga,57,54.4205,17.5731,633
634,19825,Sloneczna,31,54.5466,19.5856,634
635,48052,Brzozowa,15,54.0604,18.7651,635
636,31459,Jana Pawla II,8,55.1813,18.3331,636
637,23637,Zaciszna,26,54.1529,18.1573,637
638,75212,Norwida,42,54.2563,17.4974,638
639,27968,Jesionowa,53,54.9782,19.6245,639
640,12425,Mickiewicza,34,54.1212,18.1417,640
641,29692,Rynek,94,54.4677,17.3386,641
642,89286,Moniuszki,75,54.628,19.7594,642
643,50670,Lakowa,2,53.7178,18.2711,643
644,49981,Orzeszkowej,87,54.0744,17.5269,644
645,48313,Moniuszki,68,53.6729,18.4201,645
646,44096,Jasna,24,54.8625,18.0853,646
647,87380,Jagodowa,65,54.8372,19.1435,647
648,88192,Jagodowa,6,53.7181,18.0752,648
649,46918,Brzozowa,78,54.8993,19.3638,649
650,58989,Brzozowa,88,53.6864,18.5969,650
651,22768,Zaciszna,20,54.4638,18.302,651
652,87600,Moniuszki,14,54.7886,18.2327,652
653,54767,Norwida,43,54.6269,18.9079,653
654,81655,Wesola,57,53.7811,18.1663,654
655,52586,Slowackiego,68,53.8528,19.3819,655
656,86051,Wesola,50,54.5914,17.9371,656
657,73247,Kosciuszki,49,55.0793,18.8031,657
658,84562,Oliwkowa,0,54.5008,17.6712,658
659,26888,Dabrowska,92,54.3718,19.2976,659
660,77349,Cicha,26,54.7771,19.1405,660
661,31910,Dabrowska,62,53.8662,19.4318,661
662,89870,Zielona,93,54.3202,19.9186,662
663,48171,Jasna,29,53.7655,18.6343,663
664,14837,Kasztanowa,20,53.9903,18.372,664
665,56045,Brzozowa,69,54.1801,17.4212,665
666,43156,Dabrowska,76,54.2213,17.6833,666
667,75864,Konopnickiej,21,54.8377,19.6604,667
668,73909,Lakowa,50,54.4139,19.1273,668
669,54347,Krasinskiego,74,54.5342,17.4525,669
670,82826,Jabloniowa,93,55.1368,17.9473,670
671,77968,Kasztanowa,7,54.5659,18.5751,671
672,34562,Reymonta,83,54.4815,19.5504,672
673,83061,Pilsudskiego,17,54.538,17.5445,673
674,75809,Debowa,50,55.2244,17.9589,674
675,12382,Morelowa,40,55.1818,18.0036,675
676,52926,Slowackiego,29,54.8664,19.7892,676
677,19212,Slowackiego,15,54.4167,18.8433,677
678,46518,Kosciuszki,81,54.0174,18.6833,678
679,50267,Gorna,100,54.7468,19.5217,679
680,13647,Klonowa,41,54.234,17.7715,680
681,57643,Kasztanowa,94,54.5493,19.8549,681
682,60930,Prusa,3,54.8674,19.95,682
683,24592,Rynek,52,53.8284,17.7815,683
684,93403,Cicha,59,53.7387,19.5487,684
685,45898,Mickiewicza,47,54.9002,17.5251,685
686,93908,Spokojna,17,53.8567,19.8267,686
687,78885,Dluga,85,53.9151,18.5416,687
688,39358,Kosciuszki,15,54.3848,19.1137,688
689,48212,Lipowa,83,54.7747,19.7118,689
690,96637,Lesna,73,53.8137,18.8382,690
691,35689,Jodlowa,4,55.0448,17.5879,691
692,41327,Zielona,2,53.902,17.3861,692
693,79938,Parkowa,77,55.2127,19.8542,693
694,47819,Prusa,89,53.9383,19.1396,694
695,78831,Morelowa,94,54.8606,19.1638,695
696,37663,Cicha,86,54.5421,19.4562,696
697,41415,Sosnowa,4,54.1469,19.4491,697
698,90942,Szeroka,42,54.1499,18.6331,698
699,53467,Nowowiejska,62,53.9149,18.2031,699
700,81974,Koszykowa,49,54.748,18.7686,700
701,55896,Morelowa,29,55.1052,19.8967,701
702,51044,Lipowa,61,54.2977,19.0442,702
703,81751,Krasinskiego,70,53.8816,19.4853,703
704,95229,Jabloniowa,3,54.4933,18.4342,704
705,40716,Witosa,33,53.8907,18.9973,705
706,56477,Wyspianskiego,97,53.7723,18.6573,706
707,14243,Borowa,81,54.3189,18.9197,707
708,32448,Orzeszkowej,28,53.8384,19.5991,708
709,28189,Reymonta,6,54.8152,18.3603,709
710,71977,Prusa,63,54.1547,19.4503,710
711,29819,Norwida,49,54.9168,17.6926,711
712,62194,Kwiatowa,37,54.8958,18.6785,712
713,91140,Sosnowa,29,54.2433,19.4889,713
714,15208,Morelowa,26,53.9801,19.6405,714
715,85276,Polna,85,53.6864,19.8611,715
716,63138,Krotka,9,54.6641,19.5142,716
717,50272,Norwida,61,53.9221,18.2939,717
718,24596,Pilsudskiego,61,55.0155,17.4009,718
719,49421,Krotka,25,53.8471,19.5219,719
720,65256,Wesola,21,54.5856,18.4789,720
721,48316,Orzeszkowej,53,54.1493,18.9061,721
722,93721,Modrzewiowa,53,54.5283,19.7552,722
723,78149,Swierkowa,55,54.5449,19.8083,723
724,63001,Koscielna,94,54.671,19.8461,724
725,26516,Wladyslawa IV,46,54.6898,17.5146,725
726,53599,Pulawska,43,54.1051,19.2381,726
727,87542,Modrzewiowa,71,53.81,19.1937,727
728,93416,Moniuszki,30,54.976,18.7028,728
729,67089,Mickiewicza,78,54.6283,18.309,729
730,62544,Krotka,78,55.2222,18.0885,730
731,84966,Dabrowska,29,54.8632,19.3323,731
732,72169,Modrzewiowa,100,54.8163,19.0153,732
733,31558,Moniuszki,93,53.954,17.815,733
734,36263,Krasinskiego,95,54.8569,19.5125,734
735,84661,Morelowa,4,53.7165,18.2765,735
736,24712,Zielona,97,54.0782,19.3903,736
737,17437,Koscielna,79,55.1824,17.9188,737
738,59624,Morelowa,23,54.2368,17.9434,738
739,90031,Dworcowa,62,54.8478,19.5107,739
740,27842,Jesionowa,0,55.0226,19.7099,740
741,47227,Witosa,31,54.0474,19.4565,741
742,87847,Sienkiewicza,19,54.5884,19.5145,742
743,52185,Malinowa,43,53.6213,18.5298,743
744,70480,Brzozowa,19,54.2907,19.7369,744
745,16437,Bukowa,99,54.1956,19.7576,745
746,14929,Sosnowa,32,55.0983,18.7742,746
747,33107,Lesna,23,54.9218,18.6422,747
748,87541,Lipowa,71,53.7099,18.8686,748
749,79646,Sobieskiego,47,53.6328,19.1957,749
750,26224,Dluga,84,54.5747,19.0829,750
751,20013,Nowowiejska,27,54.4895,17.7893,751
752,22001,Marszalkowska,45,54.2224,19.4719,752
753,69165,Jesionowa,28,54.9252,19.0947,753
754,67337,Wesola,73,55.2168,18.2112,754
755,23731,Krasinskiego,69,54.568,19.6878,755
756,75314,Topolowa,85,55.1397,18.3443,756
757,34869,Chopina,0,54.7642,18.0626,757
758,78345,Jabloniowa,41,54.8173,19.8409,758
759,17651,Lipowa,59,54.0541,17.2826,759
760,15084,Chopina,43,54.4079,19.5293,760
761,60144,Norwida,84,54.9183,19.3047,761
762,43361,Morelowa,21,55.1677,19.6907,762
763,47217,Lesna,59,55.1898,18.7261,763
764,38958,Pilsudskiego,98,54.9918,18.5837,764
765,50267,Marszalkowska,82,53.6453,18.1973,765
766,48163,Targowa,52,54.8436,19.4378,766
767,55383,Malinowa,88,55.1239,18.9621,767
768,71861,Nowowiejska,94,54.769,17.8203,768
769,10915,Sobieskiego,0,54.913,19.9043,769
770,78902,Gorna,15,54.2118,17.7752,770
771,28989,Slowackiego,92,54.2109,18.8798,771
772,32011,Mickiewicza,28,53.8955,17.7857,772
773,34579,Pulawska,6,54.1053,17.8833,773
774,26499,Jodlowa,61,54.9785,18.2324,774
775,82620,Pilsudskiego,60,54.0392,17.9578,775
776,20585,Dluga,83,54.0827,19.4495,776
777,53310,Modrzewiowa,30,54.9597,19.2953,777
778,37950,Jodlowa,94,54.3692,19.6065,778
779,15150,Klonowa,25,54.2271,19.8775,779
780,13908,Jesionowa,72,53.8941,18.1113,780
781,99142,Norwida,11,54.3837,17.3837,781
782,17993,Bukowa,26,55.15,18.5096,782
783,12182,Jasna,96,54.95,19.5148,783
784,39104,Jana Pawla II,1,53.6166,18.9329,784
785,78997,Nowowiejska,98,54.5987,17.2939,785
786,91813,Witosa,24,54.8344,19.0987,786
787,44843,Lesna,98,55.0967,17.9591,787
788,90464,Kwiatowa,23,55.0276,18.8453,788
789,34052,Brzozowa,7,54.0965,18.1722,789
790,11548,Koszykowa,4,54.5512,19.8418,790
791,95265,Lakowa,62,54.8507,18.3632,791
792,37963,Dworcowa,93,55.2261,17.4665,792
793,51623,Gorna,81,55.2353,17.1744,793
794,34562,Gorna,36,53.7325,18.8656,794
795,86003,Zaciszna,44,54.8542,19.1341,795
796,31180,Lipowa,33,54.6091,18.7179,796
797,90682,Chopina,27,54.4051,19.0055,797
798,29157,Bukowa,15,54.3567,18.3705,798
799,32472,Dabrowska,13,54.7955,18.2012,799
800,41685,Koscielna,36,54.3481,17.2051,800
801,15722,Modrzewiowa,98,53.7945,19.661,801
802,65680,Witosa,36,54.3579,19.9744,802
803,60564,Slowackiego,44,54.3468,19.9114,803
804,25238,Krotka,3,54.6858,18.536,804
805,70207,Moniuszki,91,55.1419,18.7907,805
806,93113,Swierkowa,92,53.8399,18.0425,806
807,66294,Wladyslawa IV,73,54.646,18.2725,807
808,63360,Gorna,13,54.579,19.2085,808
809,27250,Cicha,70,54.4824,17.776,809
810,86816,Zielona,85,54.6172,18.6577,810
811,19708,Konopnickiej,64,55.1699,18.0644,811
812,76320,Koszykowa,86,55.0165,18.663,812
813,58387,Krucza,30,54.3383,17.7152,813
814,15423,Jesionowa,69,54.7017,18.6858,814
815,13214,Reymonta,82,54.4064,17.3191,815
816,56148,Kwiatowa,99,54.7226,17.3944,816
817,87008,Jabloniowa,49,54.7183,18.1558,817
818,35027,Szeroka,84,54.0228,17.8706,818
819,39235,Dworcowa,25,54.8397,19.3488,819
820,32922,Sienkiewicza,72,53.7512,19.0207,820
821,53869,Pilsudskiego,90,54.1872,18.7534,821
822,28901,Sobieskiego,88,55.095,18.5858,822
823,45289,Jasna,85,53.6411,17.2173,823
824,93949,Bukowa,40,55.002,19.573,824
825,74869,Zielona,48,53.9567,19.0232,825
826,50735,Koszykowa,23,54.1378,17.9538,826
827,92051,Waska,78,53.7646,19.2342,827
828,54079,Reymonta,53,55.2654,19.2377,828
829,85373,Slowackiego,7,53.8846,18.5554,829
830,31478,Rynek,46,55.1379,19.1621,830
831,91690,Lesna,8,54.6102,18.3929,831
832,92442,Konopnickiej,96,53.6508,17.353,832
833,85899,Nowowiejska,69,54.0871,18.0954,833
834,61859,Jasna,91,54.3312,18.7211,834
835,20009,Polna,60,54.1005,17.9657,835
836,99440,Szkolna,89,53.9552,17.7093,836
837,80885,Rynek,30,55.078,17.2433,837
838,10159,Pilsudskiego,34,53.6595,17.6978,838
839,21273,Borowa,99,53.9783,17.7282,839
840,87657,Szkolna,3,54.8121,17.8377,840
841,90965,Brzozowa,10,54.6329,18.0699,841
842,61649,Koszykowa,75,54.8281,19.9096,842
843,23997,Wesola,5,54.5097,18.1039,843
844,20356,Jana Pawla II,24,53.8193,18.9036,844
845,33254,Kwiatowa,94,55.2135,18.1806,845
846,96564,Lesna,67,54.4014,17.7032,846
847,17587,Sobieskiego,98,54.79,18.9106,847
848,37792,Rynek,54,54.6883,19.1724,848
849,21537,Slowackiego,86,54.1898,17.3346,849
850,26187,Moniuszki,28,54.5007,17.267,850
851,32764,Jabloniowa,87,53.8989,18.3526,851
852,22384,Moniuszki,5,54.4578,18.6169,852
853,95876,Targowa,76,53.7499,17.8461,853
854,55154,Krotka,85,54.3644,18.2093,854
855,75444,Szeroka,64,54.3698,17.967,855
856,39196,Norwida,50,54.7783,18.4132,856
857,65894,Morelowa,98,55.0431,18.1537,857
858,80568,Targowa,63,54.1039,19.6609,858
859,32791,Bukowa,43,55.2524,18.6427,859
860,78386,Brzozowa,87,55.0043,18.5715,860
861,40810,Kasztanowa,99,55.2306,17.1668,861
862,33486,Reymonta,100,54.5021,17.6567,862
863,69181,Witosa,27,54.4913,19.1718,863
864,70143,Targowa,27,55.0643,18.0192,864
865,91612,Szeroka,69,53.7283,17.4458,865
866,36096,Jagodowa,70,54.8685,18.3044,866
867,46815,Jagodowa,17,53.7459,18.4232,867
868,52021,Targowa,5,53.8397,17.2493,868
869,27326,Sloneczna,29,55.2189,18.1918,869
870,34049,Gorna,43,54.5983,17.885,870
871,40542,Dolna,60,54.2814,19.2111,871
872,68455,Reymonta,49,54.0934,19.9619,872
873,43700,Wyspianskiego,29,54.8035,19.6981,873
874,74987,Koszykowa,49,55.2579,18.8842,874
875,28747,Mickiewicza,40,55.163,17.7936,875
876,97737,Zeromskiego,13,53.822,18.0023,876
877,97528,Winogronowa,40,54.0441,18.2917,877
878,74710,Jesionowa,94,55.1266,19.0993,878
879,89798,Akacjowa,16,54.0043,18.1646,879
880,50524,Wesola,89,55.1196,17.5963,880
881,88923,Polna,56,55.0934,18.0593,881
882,28964,Slowackiego,39,55.2277,19.0705,882
883,19534,Gorna,4,55.1757,17.8722,883
884,41222,Jesionowa,60,55.1161,18.1212,884
885,41334,Dluga,83,54.6633,18.1598,885
886,34874,Dabrowska,73,54.3246,19.4707,886
887,60691,Orzeszkowej,44,54.7601,18.6041,887
888,63103,Jagodowa,66,53.818,17.9525,888
889,56919,Koszykowa,100,55.1763,18.486,889
890,79386,Topolowa,34,54.189,17.3064,890
891,74506,Krucza,83,54.4663,18.5454,891
892,13832,Wladyslawa IV,1,55.2643,19.8792,892
893,30490,Jagodowa,21,54.2431,19.2783,893
894,20742,Orzeszkowej,25,55.2487,19.6677,894
895,56465,Borowa,19,53.7598,17.7835,895
896,26190,Szeroka,69,54.1967,17.8872,896
897,26429,Chopina,33,55.1568,17.5534,897
898,48307,Rynek,94,55.1996,17.6575,898
899,61752,Konopnickiej,5,54.6544,17.763,899
900,80289,Prusa,35,54.4849,18.0096,900
901,77953,Witosa,77,53.6895,19.0507,901
902,29562,Pilsudskiego,22,54.9045,17.4024,902
903,46065,Zielona,86,54.4412,17.3889,903
904,22392,Lesna,25,54.7426,19.4636,904
905,60440,Koszykowa,25,54.4152,19.278,905
906,77719,Borowa,61,55.0829,19.8964,906
907,65724,Sloneczna,44,54.4016,18.5106,907
908,60571,Bukowa,28,54.1643,19.3739,908
909,65446,Koscielna,100,55.1055,18.0454,909
910,72540,Lipowa,29,54.3425,19.1103,910
911,90409,Slowackiego,3,53.6636,18.1091,911
912,90589,Jagiellonska,8,54.0123,19.0299,912
913,58389,Zeromskiego,22,54.6852,19.0176,913
914,16208,Wyspianskiego,15,54.3113,17.9334,914
915,54840,Cicha,84,55.118,19.4971,915
916,65615,Jodlowa,65,53.6849,19.8903,916
917,85817,Pulawska,9,55.1142,19.0386,917
918,58610,Krotka,89,55.2446,18.6036,918
919,49267,Norwida,70,54.0877,19.6123,919
920,90680,Witosa,1,54.3713,17.2948,920
921,71296,Konopnickiej,29,54.6467,17.6866,921
922,42131,Prusa,17,54.7327,19.9025,922
923,28881,Wesola,34,54.0959,17.5422,923
924,20873,Krucza,27,54.0114,19.3183,924
925,31249,Lakowa,3,54.0747,17.8745,925
926,30004,Wesola,37,54.001,19.5695,926
927,33282,Konopnickiej,93,54.3918,17.2661,927
928,41529,Dworcowa,77,54.4606,17.7764,928
929,11079,Sosnowa,48,53.8769,18.6225,929
930,81262,Pilsudskiego,57,55.0067,19.9366,930
931,36987,Szkolna,88,53.9026,17.2364,931
932,46460,Winogronowa,93,54.7642,19.6683,932
933,72946,Jabloniowa,66,55.0641,18.5689,933
934,83298,Sienkiewicza,79,55.2287,19.6934,934
935,20967,Akacjowa,10,54.8698,17.4177,935
936,50324,Zielona,18,54.9331,17.1811,936
937,20053,Borowa,84,53.8397,18.5098,937
938,23916,Dworcowa,94,54.0162,17.4626,938
939,59836,Sienkiewicza,0,54.2189,18.6593,939
940,94817,Brzozowa,66,53.9517,18.8261,940
941,33727,Brzozowa,48,54.4839,18.6882,941
942,94272,Norwida,61,55.0998,18.9854,942
943,73598,Kosciuszki,88,53.694,18.7384,943
944,32626,Krucza,64,54.4145,17.3634,944
945,18541,Kwiatowa,93,53.8565,17.3428,945
946,31311,Nowowiejska,17,54.5232,17.9494,946
947,53526,Cicha,58,55.2042,17.6193,947
948,75525,Dworcowa,17,53.7966,19.1995,948
949,69620,Dluga,66,55.2529,17.4176,949
950,40919,Krasinskiego,92,54.7165,17.7771,950
951,79174,Topolowa,47,54.8458,19.5989,951
952,59757,Brzozowa,77,53.9394,17.383,952
953,99216,Gorna,66,54.7689,17.707,953
954,65028,Swierkowa,33,53.893,19.14,954
955,96699,Konopnickiej,28,54.9938,19.1094,955
956,99826,Koszykowa,64,54.0619,17.9663,956
957,19024,Szkolna,2,54.7365,19.1386,957
958,80775,Brzozowa,74,54.2525,18.6416,958
959,67850,Nowowiejska,75,54.673,18.3096,959
960,90757,Krasinskiego,1,54.6558,19.2274,960
961,72661,Dworcowa,27,54.1577,19.6444,961
962,20818,Modrzewiowa,89,53.7645,17.9974,962
963,71057,Kosciuszki,6,54.9612,19.1235,963
964,28494,Jasna,100,54.6352,17.8771,964
965,61423,Witosa,44,54.1099,19.3631,965
966,26137,Zeromskiego,70,55.1262,18.9823,966
967,58795,Debowa,61,54.3631,19.7075,967
968,76646,Zeromskiego,12,53.9124,19.2312,968
969,73909,Konopnickiej,13,55.0976,17.642,969
970,24810,Krucza,64,53.6517,19.4123,970
971,16815,Jabloniowa,23,54.1009,18.7771,971
972,88829,Pulawska,53,54.7247,19.6867,972
973,74429,Konopnickiej,54,54.5367,19.8073,973
974,84841,Jagodowa,90,54.8704,19.359,974
975,87387,Winogronowa,75,54.4666,17.153,975
976,41519,Sloneczna,55,54.2723,19.7951,976
977,88928,Marszalkowska,49,53.9952,17.9576,977
978,70014,Targowa,82,53.8943,19.1508,978
979,62641,Brzozowa,43,54.964,18.9929,979
980,44816,Dolna,86,53.6853,18.7592,980
981,26347,Krotka,93,54.6263,19.7539,981
982,54073,Brzozowa,89,53.8934,18.7323,982
983,90903,Dluga,63,54.797,19.4027,983
984,33649,Morelowa,6,54.6857,18.6931,984
985,54962,Lesna,64,54.0494,19.5509,985
986,15109,Koscielna,95,54.1526,17.9573,986
987,18353,Spokojna,49,55.2114,17.8982,987
988,37673,Sloneczna,83,54.414,19.2318,988
989,55883,Jana Pawla II,93,54.5569,19.7724,989
990,31719,Wyspianskiego,31,53.9312,19.1434,990
991,79073,Waska,53,53.7394,19.6623,991
992,57503,Lesna,83,54.3775,18.7913,992
993,37135,Pulawska,58,55.0099,19.8528,993
994,36388,Jesionowa,26,53.801,18.9351,994
995,49939,Nowowiejska,9,53.9885,18.2647,995
996,62044,Dabrowska,84,54.8087,19.1935,996
997,56137,Jabloniowa,54,54.2308,17.7251,997
998,57874,Jagodowa,26,55.2118,19.5279,998
999,98415,Dworcowa,18,53.832,18.1256,999
1000,58443,Norwida,79,53.9971,19.3842,1000
1001,96116,Norwida,6,54.9863,18.9544,1001
1002,64865,Jana Pawla II,2,54.4925,19.4796,1002
1003,80518,Orzeszkowej,74,55.1798,17.2972,1003
1004,11153,Dolna,36,54.1347,17.3467,1004
1005,74723,Winogronowa,9,53.8075,17.9176,1005
1006,71854,Dolna,71,55.1856,18.1936,1006
1007,49050,Jagodowa,80,55.1455,18.8999,1007
1008,74664,Krucza,32,53.7657,18.8692,1008
1009,44503,Brzozowa,92,54.633,18.0286,1009
1010,46950,Marszalkowska,17,53.8244,18.6714,1010
1011,16123,Brzozowa,9,54.7255,18.1202,1011
1012,30773,Orzeszkowej,93,54.5304,18.5418,1012
1013,53204,Jabloniowa,73,54.9655,19.964,1013
1014,70886,Sosnowa,84,53.6989,17.7486,1014
1015,97166,Malinowa,22,54.4937,18.5865,1015
1016,28007,Marszalkowska,96,53.6728,19.6554,1016
1017,26929,Kwiatowa,67,53.8682,18.2494,1017
1018,85870,Borowa,44,54.685,18.3295,1018
1019,78550,Wesola,93,53.8641,18.8546,1019
1020,68827,Konopnickiej,40,54.9061,17.8266,1020
1021,12832,Morelowa,95,54.1674,18.9168,1021
1022,13396,Krucza,100,54.9344,17.2816,1022
1023,89924,Zeromskiego,50,53.7681,18.3623,1023
1024,32798,Sienkiewicza,15,55.0687,19.0695,1024
1025,11969,Krotka,32,54.5973,18.5447,1025
1026,90336,Waska,81,53.6811,19.6764,1026
1027,25622,Lesna,11,54.5038,18.1346,1027
1028,52852,Slowackiego,71,53.9034,18.6307,1028
1029,13324,Krotka,79,54.0151,17.8879,1029
1030,22173,Wyspianskiego,85,54.6513,18.3526,1030
1031,56520,Spokojna,40,54.1319,18.3191,1031
1032,59358,Jagodowa,81,54.3908,18.1861,1032
1033,26415,Moniuszki,6,53.9116,17.5377,1033
1034,33754,Jabloniowa,51,54.8207,17.9425,1034
1035,97367,Dworcowa,27,54.5636,19.1276,1035
1036,20000,Mickiewicza,43,53.8364,18.0214,1036
1037,18538,Jana Pawla II,39,54.8584,19.565,1037
1038,50677,Swierkowa,13,55.0072,18.1758,1038
1039,87746,Lesna,58,54.0139,19.6113,1039
1040,26726,Rynek,2,55.2354,17.1841,1040
1041,13983,Dabrowska,70,54.335,17.4563,1041
1042,55283,Akacjowa,10,54.5444,17.3733,1042
1043,30598,Bukowa,5,54.1466,17.2303,1043
1044,42478,Sloneczna,21,54.9274,17.2828,1044
1045,76494,Polna,88,54.9369,17.2163,1045
1046,47121,Orzeszkowej,74,54.1662,17.4471,1046
1047,47825,Sosnowa,87,55.175,17.2861,1047
1048,93522,Witosa,97,53.6654,18.6448,1048
1049,27109,Spokojna,49,54.9498,18.3587,1049
1050,67750,Dolna,66,54.4841,18.2212,1050
1051,88256,Jodlowa,73,54.8204,17.8361,1051
1052,89060,Zaciszna,26,53.7438,18.6577,1052
1053,22187,Dabrowska,3,53.7334,19.2093,1053
1054,40558,Moniuszki,4,54.9928,18.6251,1054
1055,60534,Jagodowa,48,54.0394,17.3038,1055
1056,10218,Koscielna,32,54.9183,18.2996,1056
1057,13160,Swierkowa,73,53.7451,17.2394,1057
1058,84185,Nowowiejska,84,54.922,17.6235,1058
1059,84526,Polna,1,54.035,18.3217,1059
1060,29013,Marszalkowska,96,55.2647,19.329,1060
1061,25907,Waska,50,55.0475,18.4332,1061
1062,48991,Reymonta,33,54.5952,19.7731,1062
1063,13551,Jabloniowa,17,53.8274,18.6988,1063
1064,36641,Sienkiewicza,74,53.8067,19.0534,1064
1065,94634,Orzeszkowej,70,55.0621,18.1721,1065
1066,98712,Klonowa,9,54.0866,18.338,1066
1067,89154,Debowa,60,55.1469,17.5149,1067
1068,76269,Chopina,54,53.7124,17.9079,1068
1069,47712,Spokojna,0,55.1882,18.9003,1069
1070,23569,Zielona,92,53.8774,19.7151,1070
1071,64892,Witosa,51,54.9154,17.3732,1071
1072,98194,Szeroka,0,54.0412,18.2465,1072
1073,79794,Prusa,26,53.668,18.5373,1073
